user_key,screen_name,published_at,type,lang,text_model
akhtar1989,akhtar1989,2025-02-06 15:15:01+00:00,retweet_with_comment,fa,زنده باد #شاهزاده_رضا_پهلوی @USER #KingRezaPahlavi
ali49781135,Ali49781135,2025-03-09 11:46:53+00:00,tweet,fa,با #ایذه تا آخرین قطره خون، تا پیروزی شیردلان بر ضحاک خونخوار. #جاویدشاه URL
ali49781135,Ali49781135,2025-03-07 22:42:15+00:00,tweet,fa,چون تتوی #شیروخورشید رو بدن میهن پرستان فراگیر شده، سرطان‌زا شد. اگه عکس تُپل و توماج و رونقی و یراحی بزنید همه درد و مرضها از بین میره. #جاویدشاه URL
ali49781135,Ali49781135,2025-03-05 00:35:26+00:00,tweet,fa,مانوک عزیزو مهربان یادت همیشه در قلب ما گرامی و جاودان خواهد ماند، هیچوقت فراموشت نمیکنیم، من یکی باور دارم یکی از نوابغ نادر ایران بودی. تمام تحلیلهاش یکی یکی در حال اجرا شدنه. برای همین رژیم بوسیله امیر قاسمی کشتنش. این مرد از آینده آمده بود، روحت شاد #جاویدشاه‌ URL
ali49781135,Ali49781135,2025-03-04 12:20:04+00:00,tweet,fa,ماموران نیروی انتظامی میرن شهر صنعتی هشتگرد دنبال افغانیهای غیز قانونی بودن، تمام کارگران افغانی تو یکی از سوله ها مزدور طالبان از آب درمیان و با اسلحه به ماموران تیراندازی میکنن و هر ۱۴ مامور رژیم رو میکُشن و متواری میشن دلیل آوردن طالبان به ایران ایجاد هرج و مرج بود #جاویدشاه
ali49781135,Ali49781135,2025-03-04 01:15:13+00:00,tweet,fa,جان اف کندی جونیور چند روز پیش یه توئیت درباره پاپ چپول زد، نوشت اون در تاریخ ۲۵ فوریه سقط شده و واتیکان به دلایلی این خبرو پنهان کرده و سوم مارچ اعلام رسمی میکنن، پاپ ملیجک چپها رفت پیش کارتر. این خبر خیلی مهمی در سیاست دنیاست. یکی از مهره‌های قدرتمند چپ رفت. #جاویدشاه URL
ali49781135,Ali49781135,2025-03-04 00:56:19+00:00,retweet_with_comment,fa,اونای که به زبان انگلیسی آشنا هستن و از اکراین و کثافتکاریهای زلنسکی دفاع میکنن لطفا به صحبتهای اُلکساند. دوبینسکی نماینده پارلمان اکراین که ۱۵ ماه در حبس بسر میبرد گوش کنید، او از فساد بایدن، پسرش و زلنسکی حرف میزنه. تمام این جنگ فقط بخاطر حفظ فساد و بایدن و پسرشه. #جاویدشاه
ali49781135,Ali49781135,2025-03-03 04:22:11+00:00,tweet,fa,کیا از اوکرائین در این یکی دو روز گذشته حمایت کردند؟ بیا👇 رفیقتون هم از زلنسکی حمایت کرده اگه ترجمه فارسی فرمایشات رهبر عظیم‌ال‌شان تون را خواستید بگید براتون بذارم که فیض ببرید. شماها هیچکدومتون ذات زلنسکی رو نمیشناسید، اون عروسک چپها در اروپاست. #جاویدشاه‌ URL
ali49781135,Ali49781135,2025-03-02 13:44:04+00:00,reply,qme,@USER #جاویدشاه 🫡
ali49781135,Ali49781135,2025-03-02 13:36:13+00:00,reply,qme,@USER #جاویدشاه‌ ❤️👏👏👏👏
ali49781135,Ali49781135,2025-03-02 13:27:55+00:00,tweet,fa,اون احمقهای که بجای مردم اوکراین حرف میزنن و حسابی از طرف رسانه‌های چپ شستشوی مغزی شدن خوب به حرفهای این سربازان اوکراینی گوش بدن میگن خسته شدن، نیرو ندارن سلاح کافی ندارن و خواستار هر چه سریعتر صلح هستن. حالا تو برو خودتو جای اینا جر بده. #جاویدشاه‌ URL
ali49781135,Ali49781135,2025-03-02 12:52:45+00:00,retweet_with_comment,fa,خمینی رو کی آورد ایران؟ انگلیس، کدوم کشور با بی‌بی‌سی از ملا حمایت میکنه؟ انگلیس حالا بخاطر اینکه اجازه نده با اجرای صلح در اکراین ترامپ به خواسته خودش برسه و کلک ملا رو بکنه، انگلیس، قرارداد صد ساله با اکراین امضا کرد و گفته تا آخر ازش دفاع میکنه. حالا فهمیدید چی شد؟ #جاویدشاه‌
ali49781135,Ali49781135,2025-03-02 02:12:39+00:00,tweet,fa,امروز دیدم #رادیو_گیلان شمشیر را دقیقا از جای مقابل ترامپ و کابینه‌اش بسته که خامنه‌ای و دولتهای چپ اروپا بستن. پیمان همیشه از این گلایه میکنه که چرا #رضاشاه_دوم‌ دعوت این مزدوران را قبول نمیکنه! دلیلش کاملا مشخصه، رادیو گیلان شعبه دوم توانا و ایران وایر در اروپاست #جاویدشاه‌ URL
ali49781135,Ali49781135,2025-02-26 04:12:21+00:00,tweet,fa,یعنی شما حرامزاده‌های مزدور که امروز نفاب مخالفین رژیم رو بصورت زدین به من میگی #جاویدشاه‌ نگم که ایتیحاد تو بهم نخوره؟ حرومزاده کدوم ایتیحاد؟ ایتیحاد با کی؟ با چی؟ من دنباله رو قهرمانان سربدار میهنم هستم تو دنباله رو کسانی که مارو بیچاره کردن. من و #کیان_حسینی سرباز شاهیم🫡 URL
ali49781135,Ali49781135,2025-02-25 12:02:53+00:00,reply,fa,@USER سرباز #رضاشاه_دوم‌ هستم 🫡 تا ابد #جاویدشاه‌ ❤️
ali49781135,Ali49781135,2025-02-25 03:38:58+00:00,tweet,fa,حجاب بان داشتیم اونوقتای که قانون عفاف در کار نبود. #جاویدشاه URL
ali49781135,Ali49781135,2025-02-06 22:08:08+00:00,reply,en,@USER We won’t forget who stood with us and who fought against us. Like it or not We will bring our Kingdom back and make Iran Great again. #KingRezaPahlavi‌ URL
ali49781135,Ali49781135,2025-02-06 04:27:25+00:00,tweet,fa,وقتی میبینید یکی از ملاهای حرامزاده پرچم مخالفت با رژیم دستش میگیره، بجای اینکه ارگاسم بشی، اول از خودت بعد از اون حرامزاده بپرس: “پوفیوز تو این ۴۵ سال کجا بودی؟ #آبان_خونین کجا بودی؟ ۸۸ و ۴۰۱ و کُشتارهای رژیم کجا بودی؟” یعنی تو ۴۵ سال نفهمیدی الان فهمیدی؟ #جاویدشاه‌ URL
ali49781135,Ali49781135,2025-02-05 12:23:16+00:00,tweet,fa,دولت چپول سوئد از عکس دیجیتال یک زن سوئدی در خبرهاش در رابطه با صیغه ملا استفاده کرده، در صورتیکه اون صیغه ملا پاس سوئدی گرفته و یکی از همین قماش خود آخوندهاست. منتهی میخوان با این دروغ که پتیاره مزبور یک سفید پوسته مانع دیپورت این حرامزاده بشن. #جاویدشاه URL
ali49781135,Ali49781135,2025-02-05 04:55:24+00:00,tweet,fa,همینجور که داری تو خیابون راه میری اینو 👇با خودت تکرا کن، با صدای بلند، “رضا پهلوی پادشاه من است” #جاویدشاه‌ URL
ali49781135,Ali49781135,2025-02-04 04:05:21+00:00,tweet,fa,یکی دیگه از چپولها هم مقابل ترامپ زانو زد، Justin Trudeau has “bent the knee” to US president Donald Trump. زودتر رژیم کثیف آخوندی رو سرنگون کنیم و هم میهنان خودمونو به خانه برگردانیم، کانادا دیگه جای زندگی نیست بگفته برادر و خواهرم. #جاویدشاه URL
ali49781135,Ali49781135,2025-02-03 11:58:01+00:00,tweet,fa,رئیس جمهور پاناما تصمیم گرفت قرادادها را با چین کنسل و تقاضای دیدار و گفتگو با پرزیدنت ترامپ را کرد. پیروزیهای ترامپ یکی پس از دیگری به دیوار کاخ سفید آویزان میشود. بزودی ترودو هم باید با چین قطع رابطه کنه و با ترامپ توافق کنه، همینطور دانمارک. #جاویدشاه URL
ali49781135,Ali49781135,2025-02-03 10:43:36+00:00,tweet,fa,سوئد این 2050 #جاویدشاه‌ URL
ali49781135,Ali49781135,2025-02-03 09:29:59+00:00,retweet_with_comment,fa,ترامپ همش میگفت جنگ اکرایین و روسیه فقط برای پولشویی و دزدی از خزانه دولته. زلنسکی: “از کمک ۱۷۷ میلیارد دلاری آمریکا فقط ۷۵ میلیارد دلار به اکرایین رسیده” #جاویدشاه
ali49781135,Ali49781135,2025-02-03 05:29:46+00:00,retweet_with_comment,fa,فقط برید کامنتهای که بچه‌های همیشه هشیار پادشاهی خواه گذاشتن را بخونید خیلی باحاله😁 دمتون گرم ، باور کنید هیچ کجای دنیا نمیتونید به هشیاری ایرانی پیدا کنید. #جاویدشاه‌
ali49781135,Ali49781135,2025-02-01 05:44:35+00:00,retweet_with_comment,fa,آرزوهامون داره براورده میشه، مزدور رژیم آخوندی محسن مهدوی که با ویزای دانشجویی در دانشگاه کلمبیا آمریکا تحصیل میکرد، با فرمان آقای ترامپ ویزاش کنسل شد و سریعا به آغوش آخوند دیپورت میشه. #جاویدشاه‌
ali49781135,Ali49781135,2025-02-01 05:19:20+00:00,tweet,fa,یک هواپیمای دیگه در فیلادلفیای آمریکا سقوط کرد، اینم نتیجه استخدام گونی مونی‌ها. این حادثه‌های اخیر در آمریکا اصلا طبیعی نیست، ترامپ باید خیلی مراقب باشه. #جاویدشاه‌ URL
ali49781135,Ali49781135,2025-01-31 10:37:43+00:00,reply,en,"@USER He’s the majesty King Reza Pahlavi, our beloved King of Persia. We will bring Our King and Glory back to our country Iran. #KingRezaPahlavi URL"
ali49781135,Ali49781135,2025-01-31 09:43:41+00:00,tweet,fa,در روزهای آینده شاهد تجمعات در محله‌ها خواهید بود منابع خبری اعتراضات بزودی به اطلاع میهن پرستان خواهید رسید، از تمامی منابعی که در اعتراضات پیشین با پسوند و پیشوند “محلات” خبررسانی میکردند دوری کنید، همگی ساخت حفاظت اطلاعات رژیم هستند. #انقلاب_ملی کد میهن پرسان. #جاویدشاه‌ URL
ali49781135,Ali49781135,2025-01-31 09:36:37+00:00,tweet,fa,حالا وقتشه، آماده قیام شدیم، تا جای که میتونید ک‌وک‌ت‌ل م‌و‌،،ل‌و‌ت‌ف بسازید، لیدرها را در اعتراضات همراهی کنید، از یکدیگر تا پای جان محافظت کنید. میریم برای سرنگونی. #جاویدشاه URL
ali49781135,Ali49781135,2025-01-29 13:17:24+00:00,reply,fa,@USER انجام شد، از دوستان عزیز پادشاهی خواه تقاضا میکنیم به کامیونیتی نوت که سه فاسد در تخریب #رضاشاه_دوم نوشته شده رای منفی دهند #جاویدشاه‌ URL
ali49781135,Ali49781135,2025-01-29 11:11:58+00:00,tweet,fa,لا فتی الا شاه ، ولا سیف الا جاویدشاه #جاویدشاه‌ URL
ali49781135,Ali49781135,2025-01-29 07:51:08+00:00,tweet,fa,ترامپ وقتی رو زوم رفت داووس ، سر عقاب را برگردوند به سمت چپ، سمتی که تیرها دست عقابه، این دومین بار در تاریخ آمریکاست که سر عقاب به حالت جنگی درامده، به سال ۱۹۴۵. به گلوبالیستها میگه با زبان خوش نمیشه با شماها صحبت کرد. #جاویدشاه‌ URL
ali49781135,Ali49781135,2025-01-28 13:33:50+00:00,tweet,fa,از برکتهای “جمهوری” اینکه طرف میتونه قدرت را بدست بگیره و همیشه رئیس‌حکومت “جمهوری” باشه و هر کی هم گفت چرا با شمشیر از وسط نصفش کنه. تازه این فقط یکی از خوبی‌هاشه، هزار تا دیگه خوبی داره که باعث دمکرات بودن “جمهوری” میشه. واسه همینه که‌بلند میگیم #جاویدشاه‌ URL
ali49781135,Ali49781135,2025-01-26 04:41:31+00:00,reply,fa,لینک ویدیو مصاحبه (مستند) داستان زندگی #رضاشاه_دوم‌ در یوتیوب❤️ URL
ali49781135,Ali49781135,2025-01-25 03:36:16+00:00,retweet_with_comment,fa,میدونید چرا زندان بود؟ هیچی، فقط بخاطر اینکه رفته بود مقابل کلینکی که سقط جنین میکردن، خیلی آرام یه گوشه ایستاده بود برای مادرانی که شستشوی مغزی شده بودن دعا میکرد، بایدن و کاملا هریس هم حکم دستگیریشو صادر کردن رفت زندان تا اینکه ترامپ حکم آزادیشو‌ صادر کرد. #جاویدشاه
ali49781135,Ali49781135,2025-01-24 11:32:30+00:00,tweet,fa,چقدر این خبر خوشحال کننده بود، اکثر موسسات و شرکتهای بزرگ که به دیوانه‌های چپول در سازمان ملل برای سیرک گرمایش زمین کمک مالی میکردن، همگی کنار کشیدن، صدای پای ترامپ رو شنیدن و شلواراشونو خیس کردن، گفتن تا سراغشون نرفته خودشون مثل آدم بکشن کنار😁 دمت گرم ترامپ #جاویدشاه‌ URL
ali49781135,Ali49781135,2025-01-24 09:35:47+00:00,tweet,fa,این حرومزاده تروریست، این کودک ۲ ساله را با چاق‌و‌ی اشپزخانه ب‌ق‌ت‌ل رسونده و یک کودک ۲ ساله و ۳ نفر دیگه رو بشدت زخمی کرده و یک پیرمرد را هم کُشت. کجا؟ در آلمان سوسیالیستی. چرا؟ چون دولت چپول آلمان از این تروریستها حمایت مالی و معنوی میکنه. چپ حرامزاده #جاویدشاه‌ URL
ali49781135,Ali49781135,2025-01-24 09:31:37+00:00,tweet,fa,چپهای حرومزاده آلمان مثلا اومدن با ایلان ماسک بجنگن😁 “هایل تسلا” مردم اروپا هم بهشون گفتن ؛ هیچ میدونید “هایل” تو زبان میشه “اسلاوا”؟ به عبارتی“چاکر داش ایلان هم هستیم😁 تو پروژکتور بعدی نوشتن بایکوت تسلا، همین هم باعث شده توجه همه جلب بشه و تقاضا بالا رفته. #جاویدشاه URL
ali49781135,Ali49781135,2025-01-24 09:26:16+00:00,tweet,fa,گفته بود تا برسم به جنگها خاتمه میدم، بدون شلیک حتی یک گلوله به جنگ روسیه و اکراین پایان داد، عربستان و اوپک قیمت نفت رو پایین بیارن، تمام. هر کی تو این سالها بهش “میر” زده بود را اول به زانو در میاره بعد میگه پاش رو ببوسن. عربستان، ۱ تریلیون دلار بریز تو آمریکا😁 #جاویدشاه URL
ali49781135,Ali49781135,2025-01-24 02:08:28+00:00,tweet,fa,هیچوقت اجازه ندید مزدور سایبری، جوگرفته خارج نشین، اون پیرمرد با پیرزن خرفت پنجاه و هفتی، اون پوفیوز گرگ وال‌استریت که وقتی بهش میگفتیم تو ماشین کُشتار رژیم پول تزریق نکن به ما فحش میدادن، به مردم شیردل ایران بگن بی‌غیرت. هر کسی گفت بی‌غیرت با پشت دست محکم بزنید دهنش. #جاویدشاه URL
ali49781135,Ali49781135,2025-01-24 01:26:41+00:00,reply,fa,@USER پارسی- ساعت ۹:۰۰ بامداد At 9:00 Am انگلیسی آذری- ساعات دکقوز (دققوز) 9 ‌گیلکی- اَبَرَار سخنرانی ساعت ۹ شروع بووستان داره. لطفا دوستان به گویشهای خود بنویسید که سخنرانی #رضاشاه_دوم راس ساعت ۹:۰۰ بامداد (صبح) الصباح ، مورنینگ، آغاز میشود نه ۱۱:۰۰ صبح.
ali49781135,Ali49781135,2025-01-24 00:19:59+00:00,tweet,en,"1-Niagara Falls 1969 ,before 2014 Global Warming organizations started. 2-Florida 2025 after 11 years of Global Warming Hoax started brainwashing people. 3- Antarctica was Green 60 mil years ago, way before GW Hoax. More to come. #KingRezaPahlavi URL"
ali49781135,Ali49781135,2024-12-25 05:06:55+00:00,tweet,fa,فقط تو تهران لیست ۲۹ رستوران با لیست کامل صاحبان رستوران و آدرس منزل و شناسایی کامل فک و فامیلها داخل ایرانشو داریم که امروز در خونشویی و کشتار جوانان، با جنایتکاران رژیم همکاری میکنند. همچنین شهرهای رشت ، شیراز ، تبریز ، اصفهان، مشهد هم لیست رستورانها را داریم. #جاویدشاه
ali49781135,Ali49781135,2024-12-17 06:42:27+00:00,tweet,fa,من دیگه ۱۰۰٪ مطمئن شدم عمو مانوک نازنین از آینده اومده بود، یادت گرامی روانتان شاد عمو #مانوک_خدابخشیان ❤️😘🌺 #جاویدشاه URL
ali49781135,Ali49781135,2024-12-08 09:22:41+00:00,tweet,fa,کانادا هم فرار کنی میایم دنبالت پتیاره نظام. #جاویدشاه URL
ali49781135,Ali49781135,2024-08-25 22:32:28+00:00,tweet,fa,نه پول دادن، نه خوراکی های مثل جوجه کباب و چلوکباب دادن، مردم با خرج و وقت خودشون به دیدار #کوروش_بزرگ پدر ایران زمین رفتن. به این میگن عشق❤️ ویدویی چپ سوز و عررزشی کُش. #جاویدشاه URL
ali49781135,Ali49781135,2024-05-10 06:06:01+00:00,tweet,fa,ایران ما با #پرچم_شیروخورشید زیباست #جاویدشاه URL
ali49781135,Ali49781135,2024-03-28 02:52:45+00:00,tweet,fa,ساعت ۲۵ ، اینجا لندن است. صدای ما را از کشور انگلیس، پدر معنوی خمینی میشنوید. حروزاده‌ها برای ما مُلا میارید؟ #جاویدشاه URL
ali49781135,Ali49781135,2024-03-20 21:46:25+00:00,tweet,fa,هربژی ایران هربژی شاه #نوروز بر میهن پرستان ایران زمین خجسته باد. #جاویدشاه URL
ali49781135,Ali49781135,2023-12-16 21:24:00+00:00,tweet,fa,کلا ۱۰ میلیون نروژی تو دنیا زندگی میکنه، از این رقم فقط ۴ میلیون داخل نروژ و بقیه تو اروپا و آمریکا زندگی میکنن، حالا این کشور برای ما رهبر تراشی میکنه، چرا؟ چون امروز ملا بهشون تعطیم میکنه و اگه برن اینا باید جلوی ما تعظیم کنن. ما به شکوه گذشته باز خواهیم گشت #جاویدشاه URL
ali_bitarafan5,ali_bitarafan5,2025-02-25 20:54:36+00:00,tweet,fa,به دروغ می گفتن دوران شهید رئیسی حکومت یکدست بود، اون دوران دولت به شدت تحت فشار بود، تا جایی که خود شهید رئیسی هم بهش اشاره کرد در حال حاضر شاهد یکدست ترین حالت حکومت هستیم
aliaghell,AliAghell,2023-08-30 17:53:26+00:00,tweet,fa,نیست نشانِ زندگی.... تا نرسد نشانِ تو.. #پهلوی_رهبر_انقلاب_ملی #شاهزاده_را_صداکن #KingRezaPahlavi @USER URL
aliaghell,AliAghell,2023-05-17 16:35:31+00:00,tweet,fa,#فوری دیدار مجدد وزیر اطلاعات اسرائیل با پادشاه ایران در امریکا.. #kingRezapahlavi URL
alialimartin893,AliAlimartin893,2025-02-22 16:33:01+00:00,tweet,fa,#رشتو_توییت جای خود گوز پنداری رفتار با پادشاه را یاد بگیرید، اره ببم جان در دو ویدیو (بخش) مشاهده خواهید کرد ۱/۲ 👇👇 URL
alialimartin893,AliAlimartin893,2023-12-21 19:33:03+00:00,tweet,fa,شب چله(یلدا) بر همه میهن پرستان شادباش امیدوارم‌ در ایران آزاد و پادشاهی جشن بگیرم 🫡🫡🫡 #مرگ_بر_سه_فاسد_ملا_چپی_مجاهد #شب_چله‌ #جاوید_اعلیحضرت_رضا_شاه_دوم_پهلوی_سوم #جاویدشاه URL
alialimartin893,AliAlimartin893,2023-12-17 16:19:17+00:00,tweet,fa,با افتخار جارو کش گروه و سازمان پادشاهی خواهی می شوم که ۱.پرچم شیر و خورشید تاج نشان ۲.پادشاه قانونی ایران را شاهزاده خطاب نکنند. ۳.ارجعیت منافع ایران باشد تا منافع شخصی خودشون. #مرگ_بر_سه_فاسد_ملا_چپی_مجاهد #جاوید_اعلیحضرت_رضا_شاه_دوم_پهلوی_سوم #جاویدشاه URL
alialimartin893,AliAlimartin893,2023-12-16 18:41:04+00:00,tweet,fa,گول اتاق فکر جمهوری اسهالی را نخورید اگر دوست داشتید ویدیو را به اشتراک بذارید، معذرت از صدای کم ویدیو چون گوشیم خراب است🙏🫡 #مرگ_بر_کلیت_و_تمامیت_جمهوری_اسلامی #مرگ_بر_سه_فاسد_ملا_چپی_مجاهد #جاوید_اعلیحضرت_رضا_شاه_دوم_پهلوی_سوم #جاویدشاه URL
alialimartin893,AliAlimartin893,2023-12-11 17:40:14+00:00,tweet,fa,اینها که باهاشون طرفیم زیادن نامردن بی معرفتن بی رحمن ولی ما بجاش داغ داریم زور داغ خیلی بیشتر از ایناست میریم آتیششون میزنیم ببین کی بهتون گفتم... #مرگ_بر_سه_فاسد_ملا_چپی_مجاهد #مرگ_بر_کلیت_و_تمامیت_جمهوری_اسلامی #جاوید_اعلیحضرت_رضا_شاه_دوم_پهلوی_سوم #جاویدشاه URL
alialimartin893,AliAlimartin893,2023-12-09 19:08:37+00:00,tweet,fa,جناب شاهکار بینش پژوه امیدوارم این ویدیو به دست شما برسد. #مرگ_بر_سه_فاسد_ملا_چپی_مجاهد #جاوید_اعلیحضرت_رضا_شاه_دوم_پهلوی_سوم #جاویدشاه #جاویدشاه URL
alialimartin893,AliAlimartin893,2023-12-07 19:34:07+00:00,tweet,fa,۴۴سال از ترور وحشیانه والاگهر شهریار شفیق‌ یکی از میهن پرستان واقعی میگذرد، و متاسفانه همچنان ادامه دارد ، فقط با نابودی جمهوری اسلامی و بازگشت پادشاهی پهلوی همچی به شکل اول بر میگردد. روانتان شاد مرد بزرگ و‌میهن پرست واقعی🫡🫡 #مرگ_بر_کلیت_و_تمامیت_جمهوری_اسلامی #جاویدشاه URL
alialimartin893,AliAlimartin893,2023-12-07 04:37:41+00:00,tweet,fa,شرح در تصویر خاندان پهلوی جلوی همه ایستادن تا ملت و ایران ضربه نخورند ولی ماها مثل همیشه در خواب بودیم .................... حالا تو هی به اسم این حزب و اون حزب حمله کن به اعلیحضرت . #مرگ_بر_سه_فاسد_ملا_چپی_مجاهد #جاوید_اعلیحضرت_رضا_شاه_دوم_پهلوی_سوم #جاویدشاه URL
alialimartin893,AliAlimartin893,2023-12-03 08:39:35+00:00,tweet,fa,شاهرخ خواننده خوش صدای میهن پرست در سن ۷۰سالگی از بین ما رفتند، تسلیت به تمام میهن پرستان واقعی. روانتان شاد یادتان گرامی و راهتان ادامه خواهد داشت. 🫡🫡🫡 #شاهرخ #زنده_وجاوید_باد_سلسله_پهلوی #پاینده_ایران_یکپارچه #جاویدشاه #جاوید_اعلیحضرت_رضا_شاه_دوم_پهلوی_سوم URL
alialimartin893,AliAlimartin893,2023-12-02 14:15:23+00:00,tweet,fa,یه جمله دوست دارم مارو کجاها که نبرد... #جاوید_اعلیحضرت_رضا_شاه_دوم_پهلوی_سوم #جاویدشاه #جاویدشاه URL
alialimartin893,AliAlimartin893,2023-11-29 04:33:41+00:00,retweet_with_comment,fa,پشت پسرت ایستادم که نگن مازندرانی پشت شاه و ایران خالی کرد. 🫡🫡🫡🫡 #پاینده_ایران_یکپارچه #شاهنشاه_آریامهر #جاوید_اعلیحضرت_رضا_شاه_دوم_پهلوی_سوم #جاویدشاه
alialimartin893,AliAlimartin893,2023-11-21 19:26:46+00:00,tweet,fa,زادروزت شادباش دختر عزیزم ،به همین زودیها در ایرانمون ، زادروزت را جشن خواهیم گرفت. به امید آزادی ایران #جاویدشاه #جاوید_اعلیحضرت_رضا_شاه_دوم_پهلوی_سوم URL
alialimartin893,AliAlimartin893,2023-11-21 14:34:40+00:00,tweet,fa,فقط جای اعتماد و پشت ایشون ایستادن، بهانه گرفتیم و همیشه خودمون رو عقل کل میدانیم، متاسفانه تاریخ در حال تکرار است روشعنفکرهای ۵۷ با الان هیچ فرقی نکردند فقط فکول کراواتشون عوض شده. اعلیحضرت من را ببخش 🙏 #مرگ_بر_سه_فاسد_ملا_چپی_مجاهد #جاوید_اعلیحضرت_رضا_شاه_دوم_پهلوی_سوم URL
alialimartin893,AliAlimartin893,2023-11-20 18:49:22+00:00,tweet,fa,یا ما پادشاهی خواه هستیم یا نیستیم ، چرا با یک غوره سردیتون میشه با یک مویز گرمیتون . اعلیحضرت ۴۵ساله دارد همین حرف‌ها بارها تکرار کرده است. #مرگ_بر_سه_فاسد_ملا_چپی_مجاهد #جاوید_اعلیحضرت_رضا_شاه_دوم_پهلوی_سوم #جاویدشاه URL
alialimartin893,AliAlimartin893,2023-11-18 21:19:43+00:00,tweet,fa,حالا باز بیاین به ماها فحش خواهر و مادر بدهید، از روز اول گفتیم این بچه مزلف فقط یک بازی است ، و جمهوری اسهالی با درست کردن زندانی های سیاسی پلاستیکی و قهرمان سازی های پلاستیکی خیلی راحت افکار عمومی را منحرف کرد. #مرگ_بر_سه_فاسد_ملا_چپی_مجاهد #جاویدشاه URL
alialimartin893,AliAlimartin893,2023-11-17 19:54:16+00:00,tweet,fa,امروز ۲۷ آبان زادروز من و روز قتل دوست عزیزم محمد حسین طاهایی گرامی و ده ها هزار برادر و خواهر عزیزم. امیدوارم خون عزیزانمون پایمال نشود. حافظه ماهی گُلی نداشته باشیم. #مرگ_بر_کلیت_و_تمامیت_جمهوری_اسلامی #جاوید_اعلیحضرت_رضا_شاه_دوم_پهلوی_سوم #جاویدشاه URL
alialimartin893,AliAlimartin893,2023-11-13 09:31:41+00:00,tweet,fa,علی شیره ای و اراذل و اوباش داخل و خارج جمهوری اسهالی این ویدیو تقدیم شما تازی زادگان . #مرگ_بر_خامنه‌ای_لعنت_بر_خمینی #مرگ_بر_سه_فاسد_ملا_چپی_مجاهد #مرگ_بر_کلیت_و_تمامیت_جمهوری_اسلامی #جاوید_اعلیحضرت_رضا_شاه_دوم_پهلوی_سوم #جاویدشاه URL
alialimartin893,AliAlimartin893,2023-11-11 10:33:18+00:00,tweet,fa,این ویدیو مخصوص کارنامه به دستان هست ، اون چیزی ما رو فرض کردید اون خودتون هستید و هفت پشتتون اره ببم جان #مرگ_بر_سه_فاسد_ملا_چپی_مجاهد #مرگ_بر_کلیت_و_تمامیت_جمهوری_اسلامی #جاوید_اعلیحضرت_رضا_شاه_دوم_پهلوی_سوم #جاویدشاه URL
alialimartin893,AliAlimartin893,2023-11-08 03:30:17+00:00,tweet,fa,دیگه نمیدونم‌به چه زبانی باید بگوید که من شاه هستم. 🫡🫡🫡 #زنده_وجاوید_باد_سلسله_پهلوی #پاینده_ایران_یکپارچه #جاویدشاه #جاوید_اعلیحضرت_رضا_شاه_دوم_پهلوی_سوم URL
alialimartin893,AliAlimartin893,2023-11-04 18:45:46+00:00,tweet,fa,روانتان شاد یادتان گرامی استاد اکبر گلپایگانی گرامی🙏🙏🙏 #زنده_وجاوید_باد_سلسله_پهلوی #پاینده_ایران_یکپارچه #جاویدشاه #جاوید_اعلیحضرت_رضا_شاه_دوم_پهلوی_سوم URL
alialimartin893,AliAlimartin893,2023-11-04 15:06:41+00:00,tweet,fa,بچه جوووون حامد شیبانی راد اون چیزی که تو ملت رو فرض کردی اون خودتی و هفت پشتت. اره ببم جان. @USER #مرگ_بر_سه_فاسد_ملا_چپی_مجاهد #زنده_وجاوید_باد_سلسله_پهلوی #پاینده_ایران_یکپارچه #جاویدشاه #جاوید_اعلیحضرت_رضا_شاه_دوم_پهلوی_سوم URL
alialimartin893,AliAlimartin893,2023-11-02 04:18:32+00:00,tweet,fa,این هم نمونه از اینکه یک عده بی مغز می گویند که شما اونور گود نشستین میگین لنگش کن. بابک گرامی نمیدونم چی باید بگم یک دیالوگ تکراری مگه با این دیالوگ زمان به عقب بر می‌گردد، (روانتان شاد یادتان گرامی) لعنت به مرده و زنده جمهوری اسهالی داخل و خارج. #بابک_نعمتی #جاویدشاه URL
alialimartin893,AliAlimartin893,2023-11-01 13:48:59+00:00,tweet,fa,😂😂😂😂رفت پیش اربابش لااقل یه چند ماه رد گم میکردی بعد میرفتی پیش معصومه قومی جووونت😂😂😂 @USER #مرگ_بر_سه_فاسد_ملا_چپی_مجاهد #مرگ_بر_کلیت_و_تمامیت_جمهوری_اسلامی #جاویدشاه URL
alialimartin893,AliAlimartin893,2023-10-31 08:43:19+00:00,tweet,fa,کنشگررررررر سیاسی سعید قاسمی نژاد ،هر کاری هم بکنی بوی ساندیست ازت جدا نمی شود، خوب گوش کن بچه جووووون. @USER #مرگ_بر_سه_فاسد_ملا_چپی_مجاهد #مرگ_بر_کلیت_و_تمامیت_جمهوری_اسلامی #ShahRezaPahlavi #جاویدشاه URL
alialimartin893,AliAlimartin893,2023-10-30 17:50:31+00:00,tweet,fa,زادروز اعلیحضرت سیروس رضا شاه دوم پهلوی سوم،مردی که چهار دهه با تمام بلاهایی که سر خودش و خانواده اش آوردیم،خم به ابرو نیاورد و بی ادعا کنار مردم ایستاد،چقدر خوب بود اساتید هم یاد می گرفتند،پاهاشون اندازه گیلیمشون دراز می کردند. اعلیحضرت زادروزتان شادباش و فرخنده باد. #جاویدشاه URL
