id,screen_name,user_key,name,description,clean_description,created_at,followers_count,friends_count,favourites_count,listed_count,media_count,statuses_count,status_count,fast_followers_count,normal_followers_count,user_age,follower_growth_rate,friends_growth_rate,default_profile,default_profile_image,verified,has_custom_timelines,is_translator,possibly_sensitive,want_retweets,hashtag_in_description,numbers_in_description,translator_type,no_type_tweet,no_type_retweet_with_comment,no_type_reply,mean_no_media_per_tweet,mean_no_words,no_languages,mean_no_hashtags,mean_favourites_per_tweet,time_between_tweets,tweet_frequency,min_tweets_per_hour,min_tweets_per_day,max_tweets_per_hour,max_tweets_per_day,max_occurence_of_same_gap,unique_mention_rate_per_tweet,mean_user_mentions_per_tweet,retweet_as_tweet_rate,no_retweet_tweets,mean_retweets_per_tweet,description_length,followers_friend_ratio,num_digits_in_name,num_digits_in_username,url_in_description,label_raw,label_binary,has_profile,has_raw_tweets,has_description,has_behavior_temporal,has_graph
1.53501e+18,LoabatK,loabatk,Loabat,TG-https://t.co/JHA6OVOMhq Y-https://t.co/6pDSMrkmNt IG-https://t.co/t8FYFMu9IX,TG- Y- IG-,2022-06-09T21:34:17+00:00,13870.0,1639.0,128099.0,26.0,2143.0,24409.0,24409.0,0.0,13870.0,1031.0,13.45296,1.589719,1.0,False,0.0,True,False,False,False,0.0,1.0,none,2.0,0.0,0.0,1.0,9.5,1.0,2.0,584.5,2050.5,23.67507,0.0,4.0,2.0,4.0,3.0,0.0,0.0,12203.5,24407.0,102.0,79,8.46247712019524,0,0,1,human(2),0,1,1,1,1,1
7.14591e+17,DarkSheepRise,darksheeprise,ببعی تنهای شب(اوباشگر)🇪🇸,نماینده منتخب مردم در شورای ائتلافی گذار از جمهوری اسلامی .,نماینده منتخب مردم در شورای ائتلافی گذار از جمهوری اسلامی .,2016-03-28T23:13:02+00:00,4651.0,1262.0,91436.0,13.0,4334.0,77881.0,77881.0,0.0,4651.0,3295.0,1.411533,0.383005,1.0,False,0.0,True,False,False,False,0.0,0.0,none,0.0,1.0,0.0,1.0,20.0,1.0,0.0,931.0,0.0,23.63612,1.0,1.0,1.0,1.0,1.0,0.0,0.0,77880.0,77880.0,114.0,59,3.685419968304279,0,0,0,human(2),0,1,1,1,1,1
1.36891e+18,Roobahyab1,roobahyab1,روباه یاب,"روباه یاب نماد خیزش ملی و حرکت خود جوش ملت ایران است.
ما میدانیم که جمهوری اسلامی به سادگی نخواهد رفت وبرای سرنگونی آن با زور و اراده و برای ایران مبارزه میکنیم","روباه یاب نماد خیزش ملی و حرکت خود جوش ملت ایران است.
 ما میدانیم که جمهوری اسلامی به سادگی نخواهد رفت وبرای سرنگونی آن با زور و اراده و برای ایران مبارزه میکنیم",2021-03-08T13:01:29+00:00,22883.0,22352.0,37411.0,19.0,7107.0,35184.0,35184.0,0.0,22883.0,1489.0,15.36803,15.01142,1.0,False,0.0,False,False,False,False,0.0,0.0,none,3.0,0.0,0.0,1.0,46.33333,1.0,2.0,130.0,1874356.0,23.62928,0.0,0.0,1.0,1.0,1.0,0.0,0.0,11727.0,35181.0,50.33333,160,1.0237562634216177,0,1,0,human(2),0,1,1,1,1,1
8.39015e+17,Birdofpeacelove,birdofpeacelove,DRJJ,"A free bird flew over countries across the globe. Got more education, gained more skills and experiences in many subjects and places. Seeking peace&prosperity!","A free bird flew over countries across the globe. Got more education, gained more skills and experiences in many subjects and places. Seeking peace&prosperity!",2017-03-07T07:29:00+00:00,10099.0,7434.0,134794.0,8.0,11069.0,69501.0,69501.0,0.0,10099.0,2951.0,3.42223,2.519146,1.0,False,0.0,True,False,False,False,0.0,0.0,none,6.0,7.0,4.0,1.473684,25.78947,3.0,1.526316,18.94737,5041537.0,23.55168,0.0,0.0,2.0,4.0,3.0,0.578947,0.894737,11580.66667,69484.0,4.105263,159,1.3584880279795535,0,0,0,human(2),0,1,1,1,1,1
1.02064e+18,vanheda97,vanheda97,💙👑VANHEDA👑💙,"بنام #ایران ،
♡ #بلوچستان♡ 
👑
میسازیمت_وطن
👑#براندازم 
👑برای
#اتحاد_پادشاهی_خواهان
#KingRezaPahlavi
👑
@PahlaviReza
پاینده ایران #جاویدشاه","بنام ایران ،
 ♡ بلوچستان♡ 
 
 میسازیمت_وطن
 براندازم 
 برای
 اتحاد_پادشاهی_خواهان
 KingRezaPahlavi
 
 @PahlaviReza
 پاینده ایران جاویدشاه",2018-07-21T12:11:13+00:00,12327.0,4258.0,34596.0,6.0,1262.0,57189.0,57189.0,0.0,12327.0,2450.0,5.031429,1.737959,1.0,False,0.0,True,False,False,False,1.0,0.0,none,18.0,2.0,1.0,0.666667,25.85714,1.0,2.904762,353.4286,1473497.0,23.34245,0.0,0.0,2.0,3.0,1.0,0.047619,0.047619,3176.0,57168.0,109.9524,137,2.895021136683889,0,2,0,human(2),0,1,1,1,1,1
1.76006e+18,azarthepersian,azarthepersian,آتور,آتشی برای سوزاندن اهریمنان سرخ و سیاه در پهنه  ایران,آتشی برای سوزاندن اهریمنان سرخ و سیاه در پهنه ایران,2024-02-20T22:11:33+00:00,4354.0,1490.0,38435.0,4.0,1112.0,9552.0,9552.0,0.0,4354.0,410.0,10.61951,3.634146,1.0,False,0.0,False,False,False,False,0.0,0.0,none,5.0,3.0,2.0,0.636364,27.18182,1.0,1.0,461.7273,2186066.0,23.29756,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1908.4,9542.0,66.90909,52,2.9221476510067115,0,0,0,human(2),0,1,1,1,1,1
1.11686e+18,NahidGhani,nahidghani,Nahid Ghani,"رسانه افیون توده‌هاست. 
آبان۹۸ خط قرمز ماست. 
 پارلر @Ghani_nahid
 گب @Ghnnhd","رسانه افیون توده‌هاست. 
 آبان۹۸ خط قرمز ماست. 
  پارلر @Ghani_nahid
  گب @Ghnnhd",2019-04-13T00:13:04+00:00,22131.0,494.0,121998.0,42.0,2678.0,49837.0,49837.0,0.0,22131.0,2184.0,10.13324,0.22619,1.0,False,0.0,True,False,False,False,0.0,1.0,none,12.0,4.0,0.0,0.375,32.4375,2.0,1.375,534.6875,5290986.0,22.81914,0.0,0.0,1.0,2.0,1.0,0.0,0.0,4151.75,49821.0,90.0,77,44.79959514170041,0,0,0,human(2),0,1,1,1,1,1
3255293815.0,charlychaplin25,charlychaplin25,چارلی,(فالو = فالو)زندگی نامه من  جنگیدن برای آزادی و نابودی اخوند بسیجی ساندیسی برای ارامش روح همه کشته شدگان انقلابمون. درود برخاندان پهلوی #جاوید_شاه_رمز پیروزی,(فالو = فالو)زندگی نامه من جنگیدن برای آزادی و نابودی اخوند بسیجی ساندیسی برای ارامش روح همه کشته شدگان انقلابمون. درود برخاندان پهلوی جاوید_شاه_رمز پیروزی,2015-06-25T04:55:01+00:00,1532.0,1420.0,86298.0,2.0,79.0,81353.0,81353.0,0.0,1532.0,3572.0,0.428891,0.397536,1.0,False,0.0,True,False,False,False,1.0,0.0,none,0.0,0.0,62.0,0.0,7.645161,4.0,1.064516,0.725806,4881.919,22.7752,0.0,0.0,29.0,38.0,3.0,0.822581,1.258065,81291.0,81291.0,0.032258,157,1.0788732394366196,0,2,0,bot(1),1,1,1,1,1,1
4847086839.0,ahampay,ahampay,Arash Hampay آرش همپای,"Freedom for Iran. 
نوربرتاریکی‌پیروزاست.","Freedom for Iran. 
 نوربرتاریکی‌پیروزاست.",2016-01-25T22:36:44+00:00,25338.0,397.0,166223.0,73.0,10243.0,76418.0,76418.0,0.0,25338.0,3358.0,7.545563,0.118225,1.0,False,0.0,True,False,False,False,0.0,0.0,none,18.0,0.0,0.0,0.909091,18.81818,2.0,1.136364,563.4091,819322.9,22.757,0.0,0.0,2.0,6.0,5.0,0.0,0.181818,4244.444444,76400.0,96.04545,40,63.82367758186398,0,0,0,human(2),0,1,1,1,1,1
1080647556.0,adam_hesabi,adam_hesabi,♣️Adamhesabi♣️,"باز اَر چه گاه گاهی بَر سَر نَهد کُلاهی ، مرغانِ قاف دانند آیینِ پادشاهی 👑 / 

 https://t.co/YILiB9kf2t",باز اَر چه گاه گاهی بَر سَر نَهد کُلاهی ، مرغانِ قاف دانند آیینِ پادشاهی /,2013-01-11T19:14:03+00:00,25077.0,1011.0,292344.0,21.0,6493.0,100533.0,100533.0,0.0,25077.0,4467.0,5.613835,0.226326,1.0,False,0.0,False,False,False,False,0.0,1.0,none,365.0,73.0,112.0,0.693122,30.00705,5.0,1.902998,872.4462,403893.3,22.50571,0.0,0.0,4.0,13.0,18.0,0.208113,0.296296,273.9260274,99983.0,162.5785,103,24.80415430267062,0,0,1,human(2),0,1,1,1,1,1
1.34291e+18,Ftmh_zhra_jnde,ftmh_zhra_jnde,👑Ｓｅｐｉｄｅｈ🕊️,"#شاه برای ایرانیان یک کلمه جادویی است (شاهنشاه آریامهر _سقوط بهشت)
...منتقد دین
اکانت اول 👈 

@With_pahlavi3","شاه برای ایرانیان یک کلمه جادویی است (شاهنشاه آریامهر _سقوط بهشت)
 ...منتقد دین
 اکانت اول 
 
 @With_pahlavi3",2020-12-26T19:16:18+00:00,7174.0,4021.0,60159.0,11.0,1235.0,35086.0,35086.0,0.0,7174.0,1561.0,4.595772,2.575913,1.0,False,0.0,True,False,False,False,1.0,1.0,none,7.0,2.0,3.0,0.583333,27.66667,1.0,2.083333,171.75,8138394.0,22.47662,0.0,0.0,1.0,2.0,1.0,0.083333,0.083333,5010.571429,35074.0,53.25,108,1.784133300174086,0,0,0,human(2),0,1,1,1,1,1
1.49027e+18,atheistChild789,atheistchild789,منم بچه آتئیست,کارمند آینده اداره سوم ساواک، بعد از براندازی,کارمند آینده اداره سوم ساواک، بعد از براندازی,2022-02-06T10:16:26+00:00,5450.0,1285.0,67944.0,4.0,2436.0,25845.0,25845.0,0.0,5450.0,1154.0,4.722704,1.113518,1.0,False,0.0,False,False,False,False,0.0,0.0,none,2.0,1.0,2.0,0.666667,8.5,3.0,1.166667,1075.667,6843194.0,22.39601,0.0,0.0,2.0,2.0,2.0,0.166667,0.5,12920.0,25840.0,112.8333,45,4.2412451361867705,0,3,0,human(2),0,1,1,1,1,1
9.28712e+17,saman_sarraf,saman_sarraf,Saman Sarraf,پادشاهی خواه,پادشاهی خواه,2017-11-09T19:54:49+00:00,11210.0,1829.0,74453.0,16.0,505.0,57419.0,57419.0,0.0,11210.0,2704.0,4.14571,0.676405,0.0,False,0.0,True,False,False,False,0.0,0.0,none,96.0,23.0,13.0,0.560606,18.15909,3.0,1.272727,585.6818,342115.2,21.23484,0.0,0.0,2.0,3.0,1.0,0.128788,0.143939,596.7395833,57287.0,108.5606,12,6.129032258064516,0,0,0,human(2),0,1,1,1,1,1
1.07858e+18,MasIoob,masioob,مصلوب,,,2018-12-28T09:13:00+00:00,15788.0,2696.0,82182.0,20.0,1841.0,48474.0,48474.0,0.0,15788.0,2290.0,6.894323,1.177293,1.0,False,0.0,True,False,False,False,0.0,0.0,none,2.0,0.0,1.0,0.333333,26.0,2.0,1.333333,7.0,30143.67,21.16769,0.0,1.0,1.0,2.0,1.0,0.333333,0.333333,24235.5,48471.0,1.0,0,5.856083086053412,0,0,0,human(2),0,1,1,0,1,1
1.21422e+18,MChok7,mchok7,👑M-Dr.👑,"🤴یکی از بزرگترین آرزوهام دموکراسی و پیشرفت ایران وخوشبختی مردم ایرانه🍀🇩🇪 
ورود عرزشی ⛔مجاهد ⛔ 
فالو بمعنای تایید نیست","یکی از بزرگترین آرزوهام دموکراسی و پیشرفت ایران وخوشبختی مردم ایرانه 
 ورود عرزشی مجاهد 
 فالو بمعنای تایید نیست",2020-01-06T16:00:04+00:00,11001.0,5463.0,46346.0,9.0,9330.0,39654.0,39654.0,0.0,11001.0,1916.0,5.741649,2.851253,1.0,False,0.0,True,False,False,False,0.0,0.0,none,76.0,10.0,16.0,0.811966,14.22222,2.0,1.145299,301.0342,877657.8,20.69624,0.0,0.0,12.0,16.0,16.0,0.119658,0.299145,520.4210526,39552.0,70.02564,117,2.013728720483251,0,1,0,human(2),0,1,1,1,1,1
1378970222.0,iranwire,iranwire,ایران وایر,گزارش‌های خبری حرفه‌ای و متفاوت، با کمک شهروند خبرنگاران ایرانی عكس، خبر و فيلم هاى خود را براى ما بفرستيد: https://t.co/icwBripkj9,گزارش‌های خبری حرفه‌ای و متفاوت، با کمک شهروند خبرنگاران ایرانی عكس، خبر و فيلم هاى خود را براى ما بفرستيد:,2013-04-25T08:24:23+00:00,120499.0,148.0,947.0,458.0,49264.0,90016.0,90016.0,0.0,120499.0,4363.0,27.61838,0.033922,1.0,False,0.0,True,False,False,False,0.0,1.0,regular,1.0,0.0,0.0,1.0,188.0,1.0,6.0,465.0,0.0,20.63168,1.0,1.0,1.0,1.0,1.0,0.0,0.0,90015.0,90015.0,72.0,131,814.1824324324324,0,0,1,human(2),0,1,1,1,1,1
1.09613e+18,koteh_bamishi,koteh_bamishi,🖤 بامیشی 🖤,"‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏یه آدم خیلی خیلی معمولی،بی ادب نیستم فقط دایره لغتم با بقیه فرق داره
🖤متعهد🖤
ورود هرگونه عرزشی،عمامه به سر و مجاهد ⛔مجهز به آنفالو یاب :))","‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏یه آدم خیلی خیلی معمولی،بی ادب نیستم فقط دایره لغتم با بقیه فرق داره
 متعهد
 ورود هرگونه عرزشی،عمامه به سر و مجاهد مجهز به آنفالو یاب :))",2019-02-14T19:45:13+00:00,3311.0,2464.0,92864.0,3.0,1170.0,45846.0,45846.0,0.0,3311.0,2242.0,1.476806,1.099019,1.0,False,0.0,True,False,False,False,0.0,0.0,none,0.0,0.0,3.0,0.0,27.6,1.0,1.4,0.6,919533.3,20.44871,0.0,0.0,2.0,2.0,3.0,1.0,1.0,45843.0,45843.0,0.0,156,1.34375,0,0,0,human(2),0,1,1,1,1,1
1.25794e+18,osyangary,osyangary,عصیان سوررآل👑,"مسیر آزادی ایران از سنگلاخ نقد و رسوایی مذهب میگذرد.🎭  غمگینتر از پادشاه بدون سرزمین، سرزمین بدون پادشاه است. #شاه_میهن_آزادی
 #جاویدشاه  🥂","مسیر آزادی ایران از سنگلاخ نقد و رسوایی مذهب میگذرد. غمگینتر از پادشاه بدون سرزمین، سرزمین بدون پادشاه است. شاه_میهن_آزادی
  جاویدشاه",2020-05-06T07:48:48+00:00,10243.0,7513.0,55122.0,7.0,1169.0,35819.0,35819.0,0.0,10243.0,1795.0,5.706407,4.185515,1.0,False,0.0,True,False,False,False,1.0,0.0,none,33.0,3.0,1.0,0.868421,28.65789,1.0,2.184211,140.3421,2622612.0,19.95487,0.0,0.0,2.0,2.0,2.0,0.026316,0.026316,1084.30303,35782.0,28.44737,139,1.3633701583921203,0,0,0,human(2),0,1,1,1,1,1
7.48963e+17,young_sheldon1,young_sheldon1,YoungSheldon,"تو اگر دغدغه‌ات گور حسین و حسن است

من دلم پیش غریبی‌ست که نامش وطن است

 #براندازم","تو اگر دغدغه‌ات گور حسین و حسن است
 
 من دلم پیش غریبی‌ست که نامش وطن است
 
  براندازم",2016-07-01T19:33:24+00:00,5609.0,609.0,284881.0,14.0,4693.0,62556.0,62556.0,0.0,5609.0,3200.0,1.752813,0.190313,1.0,False,0.0,True,False,False,False,1.0,0.0,none,1.0,0.0,1.0,0.0,22.33333,1.0,2.333333,48.33333,49609.5,19.54875,0.0,1.0,2.0,2.0,2.0,0.0,1.333333,62554.0,62554.0,5.333333,83,9.210180623973727,0,1,0,human(2),0,1,1,1,1,1
1912137259.0,Overthrower_,overthrower_,℘ᴍᴏʜᴀᴍᴍᴀᴅ,Monarchist and civil activist. Movie Editor and graphic designer.🎞️ کشته‌های جاوید نام ایران منبع درآمد نیستند.,Monarchist and civil activist. Movie Editor and graphic designer. کشته‌های جاوید نام ایران منبع درآمد نیستند.,2013-09-27T19:43:59+00:00,7348.0,1483.0,111180.0,25.0,6007.0,81761.0,81761.0,0.0,7348.0,4208.0,1.746198,0.352424,0.0,False,0.0,True,False,False,False,0.0,0.0,none,5.0,0.0,3.0,1.222222,41.66667,1.0,1.888889,187.6667,10510194.0,19.4299,0.0,0.0,2.0,2.0,2.0,0.222222,0.222222,16350.6,81753.0,38.77778,111,4.954821308159137,0,0,0,human(2),0,1,1,1,1,1
1.59296e+18,parand____,parand____,Iran banoo⭕دایرکت بلاک⭕,"ما آمده آیم که دیگر نرویم ، تو خود دانی
لایک  توییتی دلیل بر تایید آن کاربر نیست💎🌱👑","ما آمده آیم که دیگر نرویم ، تو خود دانی
 لایک توییتی دلیل بر تایید آن کاربر نیست",2022-11-16T19:11:38+00:00,525.0,348.0,45979.0,2.0,1364.0,16882.0,16882.0,0.0,525.0,871.0,0.602755,0.399541,1.0,False,0.0,True,False,False,False,0.0,0.0,none,1.0,0.0,5.0,0.166667,25.66667,1.0,1.333333,17.5,6981828.0,19.38232,0.0,0.0,1.0,3.0,1.0,0.166667,0.833333,16876.0,16876.0,6.333333,83,1.5086206896551724,0,0,0,human(2),0,1,1,1,1,1
1.24918e+18,Mehr_mihan,mehr_mihan,مهرِ میهن 🕊️,"برای خارج شدن از چرخه استبداد، تلاش برای افزایش آگاهی‌های اجتماعی به اندازه تلاش برای براندازی ضروریست.

نسخه صوتی کتاب‌ها:
   
https://t.co/HmR8u6sYL0","برای خارج شدن از چرخه استبداد، تلاش برای افزایش آگاهی‌های اجتماعی به اندازه تلاش برای براندازی ضروریست.
 
 نسخه صوتی کتاب‌ها:",2020-04-12T03:57:39+00:00,10836.0,6091.0,112142.0,24.0,5931.0,34482.0,34482.0,0.0,10836.0,1819.0,5.957119,3.348543,1.0,False,0.0,True,False,False,False,0.0,1.0,none,1.0,0.0,0.0,1.0,16.0,1.0,2.0,164.0,0.0,18.95657,1.0,1.0,1.0,1.0,1.0,0.0,0.0,34481.0,34481.0,22.0,151,1.779018223608603,0,0,1,human(2),0,1,1,1,1,1
4075582205.0,abdolah_abdi,abdolah_abdi,AbdiMedia - Abdollah Abdi,"Independent Journalist, Analyst and Historian. Founder of AbdiMedia.","Independent Journalist, Analyst and Historian. Founder of AbdiMedia.",2015-10-30T13:58:29+00:00,66437.0,341.0,8972.0,163.0,37280.0,63626.0,63626.0,0.0,66437.0,3445.0,19.28505,0.098984,1.0,False,0.0,True,False,False,False,0.0,0.0,none,3.0,0.0,0.0,1.0,24.66667,1.0,0.0,553.3333,2499.333,18.46909,0.0,3.0,2.0,3.0,1.0,0.0,0.0,21207.66667,63623.0,42.0,68,194.82991202346042,0,0,0,human(2),0,1,1,1,1,1
2950042619.0,Sashtyani,sashtyani,ساشتی,حافظ کل حمد و سوره,حافظ کل حمد و سوره,2014-12-29T21:34:19+00:00,67144.0,619.0,300261.0,253.0,9153.0,69094.0,69094.0,0.0,67144.0,3750.0,17.90507,0.165067,0.0,False,0.0,True,False,False,False,0.0,0.0,none,1.0,1.0,1.0,0.666667,36.33333,1.0,1.0,333.0,1917295.0,18.42507,0.0,0.0,2.0,2.0,1.0,0.0,0.0,69091.0,69091.0,10.0,18,108.47172859450727,0,0,0,human(2),0,1,1,1,1,1
1.81077e+18,2002Kingfox,2002kingfox,حیله گر,سیّاس! معمار ایران آینده,سیّاس! معمار ایران آینده,2024-07-09T20:00:10+00:00,31453.0,3.0,7406.0,37.0,1509.0,4895.0,4895.0,0.0,31453.0,270.0,116.4926,0.011111,1.0,False,0.0,False,False,False,False,0.0,0.0,none,26.0,4.0,8.0,0.868421,29.60526,3.0,1.921053,3002.421,38877.63,18.12963,0.0,0.0,6.0,12.0,39.0,0.131579,0.342105,186.8076923,4857.0,413.7368,24,10484.333333333334,0,4,0,human(2),0,1,1,1,1,1
1.61931e+18,m_ojmal,m_ojmal,شاملو,نگارگر اشتباهی خوب,نگارگر اشتباهی خوب,2023-01-28T12:15:48+00:00,4194.0,3954.0,25831.0,2.0,1424.0,14257.0,14257.0,0.0,4194.0,798.0,5.255639,4.954887,1.0,False,0.0,False,False,False,False,0.0,0.0,none,1.0,0.0,0.0,2.0,6.0,1.0,0.0,1762.0,0.0,17.86591,2.0,2.0,2.0,2.0,2.0,0.0,0.0,14256.0,14256.0,15.0,18,1.0606980273141122,0,0,0,human(2),0,1,1,1,1,1
1.30305e+18,AbiDel23952698,abidel23952698,AbiDel,"@PahlaviReza
تا ابد جاوید شاه
آگاهی و بیداری باید که شود جاری           تا نور شود پیروز بر این شب طولانی","@PahlaviReza
 تا ابد جاوید شاه
 آگاهی و بیداری باید که شود جاری تا نور شود پیروز بر این شب طولانی",2020-09-07T19:08:27+00:00,4472.0,4502.0,27478.0,0.0,17.0,29853.0,29853.0,0.0,4472.0,1671.0,2.676242,2.694195,1.0,False,0.0,False,False,False,False,0.0,0.0,none,7.0,0.0,1.0,0.5,23.1,1.0,1.8,81.3,8814874.0,17.86535,0.0,0.0,2.0,2.0,3.0,0.1,0.1,4263.571429,29845.0,20.3,105,0.9933362949800089,0,8,0,human(2),0,1,1,1,1,1
1.14364e+18,Kamangir_133,kamangir_133,🏹کمانگیر,تا آخرش #براندازم,تا آخرش براندازم,2019-06-25T22:06:36+00:00,13115.0,423.0,68876.0,23.0,4425.0,37697.0,37697.0,0.0,13115.0,2111.0,6.212695,0.200379,1.0,False,0.0,True,False,False,False,1.0,0.0,none,6.0,0.0,0.0,1.0,17.33333,2.0,1.0,113.8333,2515048.0,17.85741,0.0,0.0,1.0,1.0,1.0,0.166667,0.166667,6281.833333,37691.0,26.33333,17,31.004728132387708,0,3,0,human(2),0,1,1,1,1,1
1.32516e+18,ANTYTHEZIS,antythezis,KIANMEHR𓄂✺,"👑پادشاهی خواه👑            
       ❈ EMPIRE OF IRAN ❈

PATRIOT   پهلوی ستیز فالو نکنه   KingdomWithPahlavi
#KingRezaPahlavi","پادشاهی خواه 
  ❈ EMPIRE OF IRAN ❈
 
 PATRIOT پهلوی ستیز فالو نکنه KingdomWithPahlavi
 KingRezaPahlavi",2020-11-07T19:22:05+00:00,4193.0,3693.0,127602.0,5.0,1279.0,28355.0,28355.0,0.0,4193.0,1610.0,2.604348,2.293789,1.0,False,0.0,True,False,False,False,1.0,0.0,none,7.0,3.0,15.0,0.533333,13.33333,3.0,1.3,16.3,3930283.0,17.6118,0.0,0.0,2.0,4.0,6.0,0.566667,0.8,4047.142857,28330.0,3.133333,122,1.1353912808015163,0,0,0,human(2),0,1,1,1,1,1
8.68231e+17,powerpeople_,powerpeople_,قدرت مردم,‏,‏,2017-05-26T22:24:46+00:00,29163.0,241.0,95693.0,135.0,7529.0,49760.0,49760.0,0.0,29163.0,2871.0,10.15778,0.083943,1.0,False,0.0,True,False,False,False,0.0,0.0,none,5.0,0.0,1.0,0.375,28.375,1.0,0.5,282.625,7269787.0,17.33194,0.0,0.0,2.0,2.0,3.0,0.125,1.375,9950.8,49754.0,33.125,1,121.00829875518673,0,0,0,human(2),0,1,1,1,1,1
1.1501e+18,Masad75405681,masad75405681,Masad,"جاویدشاه_
می خواهند تو ندانی_
فقط خاندان پهلوی_رضا شاه دوم_ملکه مادر","جاویدشاه_
 می خواهند تو ندانی_
 فقط خاندان پهلوی_رضا شاه دوم_ملکه مادر",2019-07-13T18:06:13+00:00,4468.0,4363.0,50885.0,0.0,252.0,36047.0,36047.0,0.0,4468.0,2093.0,2.134735,2.084568,1.0,False,0.0,True,False,False,False,0.0,0.0,none,6.0,1.0,1.0,0.0,34.875,1.0,1.875,194.875,4453039.0,17.22265,0.0,0.0,2.0,2.0,1.0,0.0,0.0,6006.5,36039.0,52.25,68,1.0240660096264038,0,8,0,bot(1),1,1,1,1,1,1
9.08581e+17,cryptosamz,cryptosamz,Uncle Sam - عموسام,Passionate about fighting against IRGC oppression in Iran & promoting the liberating potential of #Bitcoin. standing up for freedom on 2 fronts #IRGCterrorists,Passionate about fighting against IRGC oppression in Iran & promoting the liberating potential of Bitcoin. standing up for freedom on 2 fronts IRGCterrorists,2017-09-15T06:39:06+00:00,62593.0,1571.0,204386.0,248.0,3109.0,46830.0,46830.0,0.0,62593.0,2759.0,22.68684,0.569409,1.0,False,0.0,True,False,False,False,1.0,1.0,none,2.0,0.0,0.0,1.0,40.0,1.0,3.5,240.5,183576.0,16.97354,0.0,0.0,1.0,1.0,1.0,0.0,0.0,23414.0,46828.0,10.0,159,39.842775302355186,0,0,0,human(2),0,1,1,1,1,1
9.20591e+17,M0rtezaaaa,m0rtezaaaa,𓄂✺ مرتضی,«من از همهٔ شما هموطنان عزیز میخواهم تا به ایران فکر کنید» محمدرضا شاه پهلوی,«من از همهٔ شما هموطنان عزیز میخواهم تا به ایران فکر کنید» محمدرضا شاه پهلوی,2017-10-18T10:01:56+00:00,8386.0,364.0,538953.0,14.0,2820.0,44025.0,44025.0,0.0,8386.0,2726.0,3.076302,0.133529,1.0,False,0.0,True,False,False,False,0.0,0.0,none,31.0,18.0,0.0,0.9,11.96,3.0,0.96,510.36,1207546.0,16.15004,0.0,0.0,5.0,6.0,2.0,0.0,0.0,1418.580645,43976.0,57.92,76,23.03846153846154,0,1,0,bot(1),1,1,1,1,1,1
1.43175e+18,ssaallaar,ssaallaar,سالارد🥗,iran persian/turk🦁متعهد به لازانیا𓃬☼($),iran persian/turkمتعهد به لازانیا𓃬☼($),2021-08-28T22:30:52+00:00,6824.0,4819.0,42515.0,4.0,1990.0,20683.0,20683.0,0.0,6824.0,1316.0,5.18541,3.661854,1.0,False,0.0,True,False,False,False,0.0,0.0,none,0.0,0.0,10.0,0.0,8.538462,3.0,1.307692,1.615385,301235.9,15.71657,0.0,0.0,4.0,4.0,4.0,0.615385,1.538462,20673.0,20673.0,0.076923,39,1.4160614235318532,0,0,0,bot(1),1,1,1,1,1,1
1.34566e+18,koroshCR7,koroshcr7,👑کوروش👑,"👑اَرزِش هَرکس بِه قَدر خِرد اوست
(بُزرگمِهر)👑","اَرزِش هَرکس بِه قَدر خِرد اوست
 (بُزرگمِهر)",2021-01-03T09:31:05+00:00,8440.0,8099.0,103227.0,1.0,186.0,24175.0,24175.0,0.0,8440.0,1553.0,5.434643,5.215068,1.0,False,0.0,True,False,False,False,0.0,0.0,none,7.0,0.0,4.0,0.727273,15.72727,2.0,1.636364,287.6364,7728888.0,15.56665,0.0,0.0,1.0,2.0,1.0,0.272727,0.272727,3452.0,24164.0,56.0,45,1.042103963452278,0,1,0,bot(1),1,1,1,1,1,1
3145728307.0,goodbadatusa,goodbadatusa,atusa sabagh,"Independent political activist,
Patriot(Monarchist)","Independent political activist,
 Patriot(Monarchist)",2015-04-09T05:41:38+00:00,46578.0,6104.0,160474.0,80.0,2398.0,54008.0,54008.0,0.0,46578.0,3649.0,12.76459,1.672787,1.0,False,0.0,True,False,False,False,0.0,0.0,none,210.0,43.0,41.0,1.088435,38.96259,6.0,2.323129,715.7687,337306.6,14.80077,0.0,0.0,7.0,8.0,1.0,0.078231,0.142857,255.7809524,53714.0,234.6939,51,7.6307339449541285,0,0,0,human(2),0,1,1,1,1,1
1.60257e+18,ImamToosi,imamtoosi,امام𝕏سعید طوسی (ع) 🇺🇸,"فرو کننده به ماتحت سربازان گمنام امام زمان و عرازشه |
ضد رژیم تروریستی اسلامى | خداناباور | Atheist | Metal

🇺🇸 English-Account: @NapoleonDaSup","فرو کننده به ماتحت سربازان گمنام امام زمان و عرازشه |
 ضد رژیم تروریستی اسلامى | خداناباور | Atheist | Metal
 
  English-Account: @NapoleonDaSup",2022-12-13T07:47:41+00:00,6995.0,1704.0,14761.0,6.0,4735.0,12377.0,12377.0,0.0,6995.0,844.0,8.287915,2.018957,1.0,False,0.0,True,False,False,False,0.0,0.0,none,2.0,0.0,0.0,1.0,13.33333,1.0,0.333333,18.33333,1379951.0,14.66469,0.0,0.0,2.0,2.0,2.0,0.0,0.0,6187.5,12375.0,1.666667,143,4.105046948356808,0,0,0,human(2),0,1,1,1,1,1
