id,screen_name,user_key,name,description,clean_description,created_at,followers_count,friends_count,favourites_count,listed_count,media_count,statuses_count,status_count,normal_followers_count,user_age,follower_growth_rate,friends_growth_rate,default_profile,default_profile_image,has_custom_timelines,possibly_sensitive,hashtag_in_description,numbers_in_description,no_type_tweet,no_type_retweet_with_comment,no_type_reply,mean_no_media_per_tweet,mean_no_words,no_languages,mean_no_hashtags,mean_favourites_per_tweet,time_between_tweets,tweet_frequency,min_tweets_per_hour,min_tweets_per_day,max_tweets_per_hour,max_tweets_per_day,max_occurence_of_same_gap,unique_mention_rate_per_tweet,mean_user_mentions_per_tweet,retweet_as_tweet_rate,no_retweet_tweets,mean_retweets_per_tweet,description_length,followers_friend_ratio,num_digits_in_name,num_digits_in_username,url_in_description,label_raw,label_binary,has_profile,has_description,has_raw_tweets,has_behavior_temporal,has_graph
1.08e+18,_FirstIran,_firstiran,Tina,Evils always tries  to appear Good,Evils always tries to appear Good,2019-01-01T07:31:57+00:00,2795.0,1695.0,282962.0,2.0,81.0,193728.0,193728.0,2795.0,2286.0,1.22266,0.74147,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,39.0,0.0,19.0,5.0,1.704545,2.181818,78514.0,84.74541,0.0,0.0,3.0,6.0,3.0,0.727273,1.090909,96843.0,193686.0,0.068182,34,1.648967551622419,0,0,0,,,1,1,0,1,0
1.57397e+18,ElmiraHossein12,elmirahossein12,Elmira,👑جاوید شاه👑,جاوید شاه,2022-09-25T09:40:13+00:00,2858.0,4678.0,90430.0,1.0,1329.0,77990.0,77990.0,2858.0,923.0,3.096425,5.068256,1.0,0.0,1.0,0.0,0.0,0.0,13.0,43.0,56.0,0.131034,23.55862,2.0,3.034483,20.41379,85459.14,84.49621,0.0,0.0,16.0,17.0,34.0,0.234483,1.206897,5990.615385,77878.0,6.786207,11,0.6109448482257375,0,2,0,,,1,1,0,1,0
1.26332e+18,soosan1333,soosan1333,Soosan1333,یک ایرانی با اعتقاد به نظام شاهنشاهی و پادشاهی پارلمانی متنفر از رژیم فعلی,یک ایرانی با اعتقاد به نظام شاهنشاهی و پادشاهی پارلمانی متنفر از رژیم فعلی,2020-05-21T04:25:39+00:00,1421.0,1003.0,119035.0,1.0,8.0,150272.0,150272.0,1421.0,1780.0,0.798315,0.563483,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,167.0,0.0,3.090909,4.0,1.167464,0.492823,24106.2,84.42247,0.0,0.0,9.0,21.0,43.0,0.889952,1.38756,150105.0,150105.0,0.057416,74,1.4167497507477567,4,4,0,,,1,1,0,1,0
1.87177e+18,Morad_Irani,morad_irani,Morad Irani,,,2024-12-25T03:59:42+00:00,668.0,1195.0,11171.0,0.0,0.0,8475.0,8475.0,668.0,101.0,6.613861,11.83168,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,31.0,0.0,14.02703,3.0,1.243243,1.135135,96187.22,83.91089,0.0,0.0,6.0,11.0,6.0,0.783784,1.189189,8443.0,8443.0,0.135135,0,0.5589958158995816,0,0,0,,,1,0,0,1,0
1.58428e+18,Firedragon243,firedragon243,Fire dragon 24,خدا، شاه، میهن,خدا، شاه، میهن,2022-10-23T20:32:44+00:00,1465.0,2039.0,121434.0,1.0,62.0,75038.0,75038.0,1465.0,895.0,1.636872,2.278212,1.0,0.0,0.0,0.0,0.0,0.0,4.0,182.0,203.0,0.021692,12.4577,7.0,1.91757,2.065076,10573.95,83.84134,0.0,0.0,44.0,54.0,73.0,0.438178,0.835141,18662.25,74649.0,0.347072,14,0.7184894556154978,2,3,0,,,1,1,0,1,0
1.58122e+18,virgoasare,virgoasare,آتوسا,"‌همه عالم تَن است ایرانِ دل
 نیست گوینده زین قیاس خِجل
💙","‌همه عالم تَن است ایرانِ دل
  نیست گوینده زین قیاس خِجل",2022-10-15T09:37:18+00:00,472.0,324.0,231783.0,2.0,410.0,75539.0,75539.0,472.0,903.0,0.522702,0.358804,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.25,8.0,1.0,1.25,343.25,7101832.0,83.65338,0.0,0.0,1.0,1.0,1.0,1.0,1.0,75535.0,75535.0,10.75,56,1.4567901234567902,0,0,0,,,1,1,0,1,0
1.84499e+18,MbaZohreh,mbazohreh,Zohreh,,,2024-10-12T06:23:29+00:00,39.0,86.0,9414.0,0.0,6393.0,14632.0,14632.0,39.0,175.0,0.222857,0.491429,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,0.455399,11.92019,2.0,8.802817,0.098592,15143.37,83.61143,0.0,0.0,38.0,46.0,17.0,0.051643,2.230047,14424.0,14424.0,0.0,0,0.45348837209302323,0,0,0,,,1,0,0,1,0
1.40301e+18,formanovski,formanovski,Ariel Formanovski,"אבא, עיתונאי חוקר, פעיל זכויות אדם ואזרח, ומנכל התנועה למען איכות השפיטה בישראל","אבא, עיתונאי חוקר, פעיל זכויות אדם ואזרח, ומנכל התנועה למען איכות השפיטה בישראל",2021-06-10T15:11:25+00:00,7185.0,4559.0,217544.0,25.0,7003.0,116322.0,116322.0,7185.0,1395.0,5.150538,3.2681,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,46.0,1.0,0.0,8.0,0.0,83.38495,1.0,1.0,1.0,1.0,1.0,0.0,2.0,116321.0,116321.0,0.0,79,1.576003509541566,0,0,0,,,1,1,0,1,1
1.74684e+18,Anahita_godess,anahita_godess,somy,دانش آموخته دانشکده پزشکی.کمی نوازنده و بسیار عاشق ایران.,دانش آموخته دانشکده پزشکی.کمی نوازنده و بسیار عاشق ایران.,2024-01-15T10:08:08+00:00,3004.0,1704.0,85914.0,5.0,631.0,36853.0,36853.0,3004.0,446.0,6.735426,3.820628,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,47.0,1.0,2.0,653.0,0.0,82.63004,1.0,1.0,1.0,1.0,1.0,0.0,0.0,36852.0,36852.0,26.0,57,1.7629107981220657,0,0,0,,,1,1,0,1,0
1.89299e+18,Irandokht25839,irandokht25839,Irandokht👑🦁🌞,نسلی عاشقت شد که هرگز ندیدت پادشاه خوبان🩵گارد جاویدان اعلیحضرت رضا شاه دوم و خاندان ایران ساز پهلوی ، سرباز ایران و شاه (ایرانی کرد هستم.),نسلی عاشقت شد که هرگز ندیدت پادشاه خوبانگارد جاویدان اعلیحضرت رضا شاه دوم و خاندان ایران ساز پهلوی ، سرباز ایران و شاه (ایرانی کرد هستم.),2025-02-21T17:26:44+00:00,212.0,300.0,3232.0,1.0,44.0,3545.0,3545.0,212.0,43.0,4.930233,6.976744,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,641.0,0.0,4.282727,4.0,1.250194,0.696359,1830.595,82.44186,0.0,3.0,56.0,188.0,615.0,0.836561,1.098373,2868.0,2868.0,0.139427,138,0.7066666666666667,0,5,0,,,1,1,0,1,0
1.77733e+18,mikehastamaziz,mikehastamaziz,مایک هستم ✌🏽,"سرباز پادشاه ایران زمین اعلی‌حضرت همایون دادمهر  شاهنشاه رضاشاه دوم پهلوی سوم کوروش زمان 👑 🦁 ☀️ 
#جاویدشاه
#KingRezaPahlavi","سرباز پادشاه ایران زمین اعلی‌حضرت همایون دادمهر شاهنشاه رضاشاه دوم پهلوی سوم کوروش زمان 
 جاویدشاه
 KingRezaPahlavi",2024-04-08T13:38:46+00:00,541.0,604.0,37057.0,0.0,2119.0,29749.0,29749.0,541.0,362.0,1.494475,1.668508,1.0,0.0,0.0,0.0,1.0,0.0,3.0,7.0,143.0,1.388298,27.8883,6.0,1.781915,8.648936,25607.92,82.17956,0.0,0.0,6.0,16.0,36.0,0.675532,1.319149,9865.333333,29596.0,1.18617,123,0.8956953642384106,0,0,0,,,1,1,0,1,0
1.57701e+18,Alic98210073,alic98210073,𓃬 ☼ Alicia👑,جاويد شاااااه,جاويد شاااااه,2022-10-03T19:17:17+00:00,865.0,985.0,118423.0,2.0,1532.0,75166.0,75166.0,865.0,915.0,0.945355,1.076503,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,72.0,0.868687,14.0101,5.0,1.222222,16.9798,255136.6,82.14863,0.0,0.0,4.0,8.0,21.0,0.666667,1.333333,75087.0,75087.0,1.333333,13,0.8781725888324873,0,8,0,,,1,1,0,1,0
1.10223e+18,Arthor65575236,arthor65575236,👑ایران من👑,جاوید خاندان ایرانساز پهلوی,جاوید خاندان ایرانساز پهلوی,2019-03-03T15:15:16+00:00,502.0,85.0,242790.0,3.0,736.0,182459.0,182459.0,502.0,2225.0,0.225618,0.038202,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,1.35,36.5,3.0,1.2,1.15,57257.89,82.00404,0.0,0.0,5.0,7.0,2.0,0.35,2.15,182440.0,182440.0,0.3,27,5.905882352941177,0,8,0,,,1,1,0,1,1
1.53487e+18,MamanBozork,mamanbozork,Mahvash 🎗️,#فرزندان_پرچم @SamanthaIrani,فرزندان_پرچم @SamanthaIrani,2022-06-09T12:16:36+00:00,1471.0,433.0,131825.0,1.0,2793.0,84133.0,84133.0,1471.0,1031.0,1.42677,0.419981,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,77.0,0.51,14.38,5.0,2.08,26.52,248376.5,81.6033,0.0,0.0,6.0,19.0,17.0,0.18,2.45,84049.0,84049.0,6.01,28,3.397228637413395,0,0,0,,,1,1,0,1,0
1.61367e+18,Siyavash_shooo,siyavash_shooo,Siyavash Shahlagha👑,من صدای خرد شدن استخوانهای جمهوری اسلامی را می شنوم و تقلای مذبوحانه دین فروشان آدمکش را می بینم! شما چطور؟,من صدای خرد شدن استخوانهای جمهوری اسلامی را می شنوم و تقلای مذبوحانه دین فروشان آدمکش را می بینم! شما چطور؟,2023-01-12T22:46:51+00:00,1207.0,1299.0,52419.0,1.0,60.0,66349.0,66349.0,1207.0,814.0,1.482801,1.595823,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,17.14286,3.0,1.142857,0.571429,212860.3,81.50983,0.0,0.0,1.0,2.0,1.0,0.285714,1.714286,66342.0,66342.0,0.0,107,0.9291762894534257,0,0,0,,,1,1,0,1,0
1.58603e+18,watrzm200414,watrzm200414,👑Rostella🌸✨❤️🤍💚🦁☀️,"Zoroastrian girl 💖 👑☀️
Light is victorious over darkness. king of hearts 
@PahlaviReza 
#جاویدشاه 
  #KingRezaPahlavi","Zoroastrian girl 
 Light is victorious over darkness. king of hearts 
 @PahlaviReza 
 جاویدشاه 
  KingRezaPahlavi",2022-10-28T16:02:38+00:00,1008.0,633.0,82809.0,1.0,1004.0,71864.0,71864.0,1008.0,890.0,1.132584,0.711236,1.0,0.0,1.0,0.0,1.0,0.0,7.0,13.0,1.0,0.285714,24.0,3.0,1.619048,5.428571,10445.24,80.74607,0.0,3.0,5.0,11.0,1.0,0.142857,0.47619,10263.28571,71843.0,1.190476,117,1.5924170616113744,0,6,0,,,1,1,0,1,0
3403247860.0,GatineauPatrick,gatineaupatrick,Patrick G. de K.,Catholique-Marié-Retraité des Armées-Invalide des Armées ♿-Grand Père -Famille anoblie en 1786⚜-Royaliste Légitimiste- Gaulliste-,Catholique-Marié-Retraité des Armées-Invalide des Armées -Grand Père -Famille anoblie en 1786-Royaliste Légitimiste- Gaulliste-,2015-08-04T19:56:51+00:00,1660.0,1062.0,215520.0,7.0,34775.0,284738.0,284738.0,1660.0,3532.0,0.469989,0.30068,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.5,2.0,1.0,0.0,11.5,80.61665,2.0,2.0,2.0,2.0,1.0,0.5,0.5,284736.0,284736.0,0.0,129,1.5630885122410547,0,0,0,,,1,1,0,1,0
1.79438e+18,BearVAK,bearvak,BearVAK,دولت عشق,دولت عشق,2024-05-25T14:45:41+00:00,1387.0,776.0,89951.0,2.0,236.0,25391.0,25391.0,1387.0,315.0,4.403175,2.463492,1.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,2.0,0.666667,16.51852,3.0,1.481481,761.3333,1240788.0,80.60635,0.0,0.0,4.0,10.0,8.0,0.259259,0.407407,1691.4,25371.0,88.55556,8,1.7873711340206186,0,0,0,,,1,1,0,1,0
1.73447e+18,RoniieG20470,roniieg20470,Persia Rising,چو‌‌ ایران. نباشد. تن من. نباد. پاینده ایران - جاوید شاه,چو‌‌ ایران. نباشد. تن من. نباد. پاینده ایران - جاوید شاه,2023-12-12T07:27:14+00:00,158.0,351.0,34697.0,0.0,7587.0,38643.0,38643.0,158.0,480.0,0.329167,0.73125,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,2.933333,10.86667,3.0,1.6,0.4,215382.2,80.50625,0.0,0.0,4.0,4.0,4.0,0.533333,1.133333,19315.5,38631.0,0.066667,56,0.45014245014245013,0,5,0,,,1,1,0,1,1
1.47438e+18,2pi21,2pi21,2pi2,🪙🪙🧳🌲🎭🍻🌎🌎,,2021-12-24T14:18:45+00:00,210.0,320.0,253172.0,4.0,3.0,95993.0,95993.0,210.0,1198.0,0.175292,0.267112,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.0,1.0,2.0,1.0,0.0,80.12771,1.0,1.0,1.0,1.0,1.0,0.0,0.0,95992.0,95992.0,0.0,8,0.65625,2,3,0,,,1,1,0,1,0
9.22832e+17,AJMougin,ajmougin,Albert-Jean Mougin,"Tot tusant!  Compte officiel d'Albert-Jean Mougin, ci-devant vice-président du @SNALC_FGAF, membre de la #SFHS. Les propos exprimés ici n'engagent que lui.","Tot tusant! Compte officiel d'Albert-Jean Mougin, ci-devant vice-président du @SNALC_FGAF, membre de la SFHS. Les propos exprimés ici n'engagent que lui.",2017-10-24T14:27:26+00:00,5736.0,5527.0,93872.0,14.0,10763.0,217669.0,217669.0,5736.0,2720.0,2.108824,2.031985,0.0,0.0,1.0,0.0,1.0,0.0,2.0,9.0,1.0,0.333333,22.58333,4.0,1.166667,180.5,5828179.0,80.02537,0.0,0.0,1.0,2.0,1.0,0.083333,0.333333,108828.5,217657.0,61.41667,155,1.0378143658404198,0,0,0,,,1,1,0,1,1
1.61579e+18,IranaHarrison,iranaharrison,Irana Harrison,ايران دوست ، خواستار بازگشت پادشاهى پهلوى,ايران دوست ، خواستار بازگشت پادشاهى پهلوى,2023-01-18T19:29:17+00:00,1112.0,2215.0,70068.0,1.0,133.0,64557.0,64557.0,1112.0,808.0,1.376238,2.741337,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,264.0,0.009554,15.40764,5.0,1.070064,2.531847,149585.9,79.89728,0.0,0.0,20.0,28.0,49.0,0.716561,1.649682,32145.5,64291.0,0.280255,41,0.5020316027088036,0,0,0,,,1,1,0,1,0
1.55273e+18,leonam_2,leonam_2,ℓɛoη2💥,"I will overthrow
👊👊👊
نقد دین و حکومت.آتئیست
این اکانت به شدت کثیف است،با وضو وارد شوید","I will overthrow
 
 نقد دین و حکومت.آتئیست
 این اکانت به شدت کثیف است،با وضو وارد شوید",2022-07-28T19:19:01+00:00,2630.0,1681.0,72465.0,1.0,2788.0,78447.0,78447.0,2630.0,982.0,2.678208,1.711813,1.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,2.0,1.2,37.0,2.0,2.466667,75.6,3619959.0,79.88493,0.0,0.0,2.0,2.0,5.0,0.266667,0.6,11205.14286,78436.0,39.66667,86,1.5645449137418204,1,1,0,,,1,1,0,1,0
203123011.0,CTVNews,ctvnews,CTV News,"Breaking news and more from https://t.co/NRo98Ah5jn.

For breaking news alerts on your phone, download our app: https://t.co/7uzFXNH30j","Breaking news and more from 
 
 For breaking news alerts on your phone, download our app:",2010-10-15T15:48:42+00:00,2414446.0,30.0,139.0,5891.0,230143.0,422042.0,422042.0,2414446.0,5286.0,456.7624,0.005675,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,15.0,1.0,0.0,1718.0,0.0,79.84147,1.0,1.0,1.0,1.0,1.0,0.0,0.0,422041.0,422041.0,139.0,135,80481.53333333334,0,0,1,,,1,1,0,1,0
1.57338e+18,Limbo_frdom,limbo_frdom,لیمبو,"تا روز انتقام ، گریه نکن وطن.

#جاویدشاه
#مهسا_امینی
#رضاشاه_روحت_شاد","تا روز انتقام ، گریه نکن وطن.
 
 جاویدشاه
 مهسا_امینی
 رضاشاه_روحت_شاد",2022-09-23T18:29:35+00:00,879.0,980.0,131505.0,1.0,98.0,73693.0,73693.0,879.0,925.0,0.95027,1.059459,1.0,0.0,0.0,0.0,1.0,0.0,9.0,6.0,25.0,0.071429,17.95238,3.0,2.285714,80.92857,159626.1,79.66811,0.0,0.0,4.0,10.0,3.0,0.428571,1.0,8183.666667,73653.0,4.666667,69,0.8969387755102041,0,0,0,,,1,1,0,1,0
1.50917e+18,AxtarmasC,axtarmasc,axtarmas c,,,2022-03-30T13:47:40+00:00,2122.0,1728.0,161559.0,4.0,6182.0,87569.0,87569.0,2122.0,1102.0,1.92559,1.568058,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,79.4637,1.0,1.0,1.0,1.0,1.0,0.0,0.0,87568.0,87568.0,0.0,0,1.2280092592592593,0,0,0,,,1,0,0,1,0
1.60011e+18,newday2526,newday2526,lady Liberty,,,2022-12-06T12:48:48+00:00,540.0,751.0,192401.0,2.0,3598.0,67535.0,67535.0,540.0,851.0,0.634548,0.882491,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,33.30189,2.0,3.037736,1.735849,48842.5,79.35958,0.0,0.0,3.0,7.0,2.0,0.584906,1.754717,67483.0,67483.0,0.320755,0,0.7190412782956058,0,4,0,,,1,0,0,1,0
1.61408e+18,i_shezem,i_shezem,❈majid kavosi far❈,"سرباز رضا شاه دوم PahlaviReza@

افتاده درختی که به خود می بالید 
کز داغ تبر به ریشه ش می نالید 
گفتم که چه کس به ریشه ت زدگفتا
آنکس که به زیر سایه م می خوابید","سرباز رضا شاه دوم PahlaviReza@
 
 افتاده درختی که به خود می بالید 
 کز داغ تبر به ریشه ش می نالید 
 گفتم که چه کس به ریشه ت زدگفتا
 آنکس که به زیر سایه م می خوابید",2023-01-14T02:06:31+00:00,2444.0,998.0,78390.0,5.0,272.0,64279.0,64279.0,2444.0,812.0,3.009852,1.229064,1.0,0.0,0.0,0.0,0.0,0.0,37.0,55.0,439.0,0.233957,11.87166,7.0,2.004011,34.20455,59663.71,79.16133,0.0,0.0,34.0,86.0,218.0,0.618984,1.231283,1722.918919,63748.0,12.58422,158,2.4488977955911824,0,0,0,,,1,1,0,1,0
1.53625e+18,SaraZ5015,saraz5015,Sara.Z🫡,"انتخاب من و خانواده‌ام فقط و فقط شاهزاده رضا پهلوی
 #KINGREZAPAHALVI","انتخاب من و خانواده‌ام فقط و فقط شاهزاده رضا پهلوی
  KINGREZAPAHALVI",2022-06-13T07:37:59+00:00,654.0,787.0,7.0,1.0,745.0,81084.0,81084.0,654.0,1027.0,0.636806,0.76631,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,71.0,0.151163,14.26744,4.0,2.372093,1.232558,53901.36,78.95229,0.0,0.0,4.0,8.0,13.0,0.790698,1.151163,27003.33333,81010.0,0.116279,68,0.8310038119440915,0,4,0,,,1,1,0,1,0
1.57389e+18,YourTeepicalguy,yourteepicalguy,🇮🇱آدم عادی,سعی میکنم در حد توانم توییتهای هموطنانم رو برای راحتی انتشار بین المللی به زبان انگلیسی ترجمه کنم. استفاده از توییتهای ترجمه شده با یا بدون ذکر منبع مجاز است,سعی میکنم در حد توانم توییتهای هموطنانم رو برای راحتی انتشار بین المللی به زبان انگلیسی ترجمه کنم. استفاده از توییتهای ترجمه شده با یا بدون ذکر منبع مجاز است,2022-09-25T04:01:39+00:00,270.0,279.0,81414.0,1.0,4.0,72850.0,72850.0,270.0,923.0,0.292524,0.302275,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,27.6,1.0,1.0,12.6,648494.3,78.92741,0.0,0.0,2.0,2.0,2.0,0.0,0.0,72846.0,72846.0,2.2,157,0.967741935483871,0,0,0,,,1,1,0,1,0
2775317127.0,shaporyekom,shaporyekom,hamid,خدا شاه میهن,خدا شاه میهن,2014-09-19T09:50:15+00:00,1896.0,1908.0,317868.0,1.0,8.0,302666.0,302666.0,1896.0,3851.0,0.49234,0.495456,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,1.0,1.5,1.5,867387.5,78.59413,0.0,0.0,1.0,1.0,1.0,1.0,1.0,302664.0,302664.0,0.0,12,0.9937106918238994,0,0,0,,,1,1,0,1,0
1.712e+18,Benevis1402,benevis1402,آبی-فیروزه ای,نمک نشناس نیستم. سلطنت طلبم.,نمک نشناس نیستم. سلطنت طلبم.,2023-10-11T06:48:04+00:00,730.0,1209.0,71673.0,0.0,6.0,42589.0,42589.0,730.0,542.0,1.346863,2.230627,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,48.0,0.0,15.04839,2.0,2.016129,1.532258,74838.15,78.57749,0.0,0.0,4.0,8.0,10.0,0.741935,1.612903,42536.0,42536.0,0.33871,28,0.6038047973531845,0,4,0,,,1,1,0,1,0
1.57808e+18,j_srbaz,j_srbaz,سرباز هنگ جاويد,يك جراح يك ايراني -لاييك اومانيست-سرباز رضاه شاه,يك جراح يك ايراني -لاييك اومانيست-سرباز رضاه شاه,2022-10-06T17:53:06+00:00,905.0,1482.0,83797.0,2.0,1582.0,71538.0,71538.0,905.0,912.0,0.992325,1.625,1.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,10.0,0.555556,38.72222,3.0,0.944444,12.77778,2958372.0,78.44079,0.0,0.0,3.0,8.0,3.0,0.611111,0.611111,14304.4,71522.0,0.444444,48,0.6106612685560054,0,0,0,,,1,1,0,1,0
1.66287e+18,MehDi4856,mehdi4856,🩵Meh Di👑💚🤍🦁🌞🤍❤️,"FAMILY🩵خانواده CONSTITUTIONAL MONARCHIST, CENTRE RIGHT CONSERVATIVE, MEDICAL TECHNOLOGIST","FAMILYخانواده CONSTITUTIONAL MONARCHIST, CENTRE RIGHT CONSERVATIVE, MEDICAL TECHNOLOGIST",2023-05-28T17:12:28+00:00,732.0,1306.0,39742.0,3.0,548.0,53130.0,53130.0,732.0,678.0,1.079646,1.926254,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,120.0,1.027778,14.57639,4.0,1.583333,1.756944,31151.27,78.36283,0.0,0.0,8.0,12.0,23.0,0.659722,1.472222,26504.0,53008.0,0.1875,89,0.5604900459418071,0,4,0,,,1,1,0,1,0
1.86764e+18,am5390095571839,am5390095571839,am,,,2024-12-13T18:56:10+00:00,65.0,24.0,8598.0,0.0,0.0,8845.0,8845.0,65.0,113.0,0.575221,0.212389,1.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,7.0,0.0,1.380645,2.0,1.0,0.077419,33035.04,78.27434,0.0,0.0,4.0,12.0,46.0,0.045161,0.045161,84.80582524,8735.0,0.0,0,2.7083333333333335,0,13,0,,,1,0,0,1,0
1.65459e+18,Mqaj72,mqaj72,👑🇮🇱🇺🇦👑 ✌️مش قربون جنتلمن👑 🇮🇱🇺🇦👑,"صفحه اول فعلاً از دسترس خارج شده
@mqaj7
👑❤️#خاندان_ایران_ساز_پهلوی❤️👑
#IRGCisterrorists
#مرگ_بر_جمهوری_اسلامی
#سپاه_تروریستی_پاسداران
پیج پشتیبان @mqaj","صفحه اول فعلاً از دسترس خارج شده
 @mqaj7
 خاندان_ایران_ساز_پهلوی
 IRGCisterrorists
 مرگ_بر_جمهوری_اسلامی
 سپاه_تروریستی_پاسداران
 پیج پشتیبان @mqaj",2023-05-05T21:06:10+00:00,1533.0,2185.0,66863.0,1.0,1430.0,54756.0,54756.0,1533.0,701.0,2.186876,3.116976,1.0,0.0,0.0,0.0,1.0,1.0,14.0,5.0,86.0,0.184713,12.92357,5.0,1.573248,5.11465,241174.3,78.11127,0.0,0.0,10.0,16.0,53.0,0.636943,2.133758,3903.642857,54651.0,1.961783,151,0.7016018306636156,0,2,0,,,1,1,0,1,0
1.58569e+18,Kian_from_Iran,kian_from_iran,کیان مردی از دیار شیران_جان فدای خاندان پهلوی هستم,"از نگاه من ، دشمنان خاندان با ارزش #پهلوی دشمن ایران و ایرانی هستند ! 
اگر دشمن #پهلوی هستی یعنی دشمن من هستی!
ایران جان من است❤️ ، پهلوی قلب من🩵 !","از نگاه من ، دشمنان خاندان با ارزش پهلوی دشمن ایران و ایرانی هستند ! 
 اگر دشمن پهلوی هستی یعنی دشمن من هستی!
 ایران جان من است ، پهلوی قلب من !",2022-10-27T17:55:29+00:00,2623.0,2261.0,277551.0,3.0,9365.0,69518.0,69518.0,2623.0,891.0,2.943883,2.537598,1.0,0.0,0.0,0.0,1.0,0.0,69.0,29.0,196.0,0.569767,24.60465,7.0,2.953488,61.56686,90785.75,78.02245,0.0,0.0,29.0,44.0,51.0,0.468023,0.94186,1003.246377,69224.0,10.88081,147,1.1601061477222467,0,0,0,,,1,1,0,1,0
19489239.0,Jerusalem_Post,jerusalem_post,The Jerusalem Post,Israel and world news from the Jewish state's leading and best-selling English newspaper | Newsletter: https://t.co/5UiuB1NXaN,Israel and world news from the Jewish state's leading and best-selling English newspaper | Newsletter:,2009-01-25T14:17:26+00:00,804839.0,795.0,2116.0,10820.0,70649.0,460950.0,460950.0,804839.0,5914.0,136.0905,0.134427,0.0,0.0,1.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,25.91304,1.0,0.0,782.3913,166382.9,77.94217,0.0,0.0,4.0,4.0,10.0,0.608696,0.608696,32924.0,460936.0,242.8696,126,1012.3761006289308,0,0,1,,,1,1,0,1,0
1.50796e+18,Sabadrangi,sabadrangi,Sabad 🇮🇱🎗️💚🦁☀️❤️,"جوانی از نسل شیک پاسارگادی/مشروطه‌خواه
#ما_ملت_کبیریم_ایران_رو_پس_میگیریم 
#مرگ_بر_سه_فاسد_ملا_چپی_مجاهد","جوانی از نسل شیک پاسارگادی/مشروطه‌خواه
 ما_ملت_کبیریم_ایران_رو_پس_میگیریم 
 مرگ_بر_سه_فاسد_ملا_چپی_مجاهد",2022-03-27T06:00:57+00:00,172.0,89.0,89002.0,1.0,202.0,86065.0,86065.0,172.0,1105.0,0.155656,0.080543,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,2.0,2.0,0.0,77.88688,1.0,1.0,1.0,1.0,1.0,1.0,1.0,86064.0,86064.0,0.0,104,1.9325842696629214,0,0,0,,,1,1,0,1,0
1.70245e+18,Iran57sos,iran57sos,sos15i3y75848,,,2023-09-14T22:24:33+00:00,419.0,487.0,122283.0,0.0,0.0,44226.0,44226.0,419.0,569.0,0.73638,0.855888,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,93.0,0.0,16.47321,5.0,3.214286,2.035714,40474.06,77.72583,0.0,0.0,4.0,12.0,13.0,0.598214,1.776786,44126.0,44126.0,0.125,0,0.8603696098562629,8,2,0,,,1,0,0,1,0
